theta,phi,areaA,areaB,areaI
0.65236324,1.6581044,0.10294342,0.10294342,0.019420624
0.65262544,5.541405,0.10242844,0.10243225,0.031627655
0.6528875,3.1410322,0.10067749,0.10068512,0.05582428
0.6531495,0.7411475,0.10239792,0.10239792,0.031593323
0.6534114,4.6244483,0.10285568,0.10285187,0.019264221
0.65367323,2.2245636,0.10265732,0.10264969,0.026168823
0.6539349,6.1078644,0.101192474,0.10118866,0.053012848
0.65419656,3.7079797,0.101955414,0.10197067,0.03850174
0.65445817,1.3076067,0.10286713,0.10286713,0.019672394
0.65471953,5.1909075,0.10276413,0.10277176,0.0222435
0.65498096,2.7910228,0.10129547,0.10129547,0.04844284
0.65524226,0.39113808,0.10140991,0.10139084,0.04654312
0.6555034,4.274439,0.1027298,0.10272598,0.021484375
0.6557645,1.8745542,0.10278702,0.1027832,0.019828796
0.6560256,5.757855,0.10173416,0.10172653,0.040157318
0.6562864,3.357482,0.10107422,0.101070404,0.051818848
0.6565473,0.95759726,0.102500916,0.1024971,0.024757385
0.6568081,4.840898,0.10266495,0.102687836,0.018802643
0.65706867,2.4410133,0.10207367,0.10203552,0.032562256
0.65732926,0.041128635,0.10072327,0.1007576,0.054912567
0.6575898,3.9244294,0.102176666,0.10214615,0.02954483
0.65785015,1.5240564,0.1025238,0.10251999,0.018737793
0.6581105,5.407357,0.10228348,0.10229492,0.026676178
0.65837073,3.0074725,0.10079193,0.100803375,0.053260803
0.6586308,0.6075878,0.10173035,0.1017189,0.036117554
0.6588909,4.4908886,0.10254669,0.10253143,0.018802643
0.6591509,2.091004,0.10242844,0.10242462,0.02243042
0.65941066,5.9738164,0.10102844,0.10087967,0.049121857
0.6596705,3.5739317,0.101192474,0.10120392,0.04399109
0.6599302,1.174047,0.102451324,0.10244751,0.020305634
0.66018975,5.057348,0.10243225,0.102443695,0.019641876
0.6604493,2.657463,0.1013031,0.10129547,0.04143524
0.6607088,0.25757837,0.100746155,0.100753784,0.050216675
0.66096807,4.140391,0.10223007,0.10223389,0.023239136
0.6612274,1.7405062,0.10236359,0.10234833,0.018283844
0.66148657,5.623807,0.101638794,0.101623535,0.03355789
0.6617456,3.2239223,0.1004715,0.10047531,0.053718567
0.66200465,0.82403755,0.10191727,0.10191727,0.027671814
0.66226363,4.7073383,0.10207367,0.10207367,0.018230438
0.6625224,2.3074536,0.101882935,0.101890564,0.027275085
0.6627812,6.190266,0.10038757,0.10039139,0.053401947
0.66303986,3.7903814,0.101379395,0.10141754,0.033699036
0.6632985,1.3904967,0.10223389,0.10222626,0.018043518
0.6635569,5.2737975,0.10205841,0.102054596,0.022678375
0.6638153,2.8739128,0.10058975,0.10058594,0.049598694
0.6640737,0.4740281,0.10097504,0.10097885,0.04143524
0.664332,4.3568406,0.1019783,0.10200882,0.019134521
0.66459,1.9569559,0.10213852,0.102119446,0.019569397
0.66484815,5.8402567,0.100860596,0.10084534,0.04282379
0.6651061,3.440372,0.10053635,0.10052872,0.04862213
0.66536397,1.0404873,0.10196304,0.1019783,0.02179718
0.6656218,4.923788,0.102062225,0.102054596,0.017860413
0.66587955,2.523415,0.10121918,0.101234436,0.0346756
0.66613716,0.12353039,0.10018158,0.100177765,0.052448273
0.6663947,4.006831,0.10168457,0.101703644,0.025901794
0.66665226,1.6069465,0.10188675,0.10189438,0.017601013
0.6669096,5.4902472,0.10151291,0.10149765,0.027996063
0.6671669,3.0903625,0.10001373,0.10003281,0.053482056
0.66742414,0.68998957,0.10126877,0.1012764,0.031570435
0.6676812,4.5732903,0.101882935,0.10188675,0.017360687
0.6679383,2.1734056,0.10171509,0.10171127,0.023017883
0.6681953,6.0567064,0.100185394,0.10019302,0.050056458
0.66845214,3.6568217,0.100753784,0.10079193,0.038928986
0.668709,1.256937,0.1018486,0.101867676,0.018203735
0.6689657,5.1397495,0.10178757,0.10178757,0.019565582
0.6692223,2.7398648,0.10034561,0.10042572,0.044174194
0.6694789,0.33998013,0.100227356,0.10023117,0.04685211
0.6697354,4.223281,0.101688385,0.101673126,0.020469666
0.6699917,1.8233962,0.101753235,0.101753235,0.01751709
0.67024803,5.706697,0.10081482,0.1007843,0.035930634
0.6705043,3.3068123,0.09996033,0.09996033,0.051086426
0.67076033,0.9064393,0.10146713,0.1014595,0.024173737
0.67101645,4.78974,0.10160828,0.10158539,0.016895294
0.67127246,2.3898554,0.101112366,0.10111618,0.028800964
0.6715283,6.273156,0.0996933,0.0996933,0.053520203
0.6717841,3.8732715,0.10108948,0.10108948,0.029457092
0.67203987,1.4733868,0.101558685,0.10155487,0.016750336
0.67229545,5.3561993,0.10131836,0.101314545,0.023433685
0.67255104,2.9563146,0.09981537,0.09983063,0.050430298
0.67280656,0.55642986,0.100559235,0.10054016,0.036491394
0.67306185,4.4397306,0.10153198,0.10152435,0.017276764
0.6733172,2.039846,0.101428986,0.1014328,0.01965332
0.6735725,5.9231467,0.09994888,0.09994125,0.045681
0.6738276,3.5227737,0.10000229,0.09999466,0.044582367
0.67408264,1.122889,0.101364136,0.10138321,0.019218445
0.6743377,5.00619,0.1014328,0.101436615,0.017288208
0.67459255,2.6063051,0.10037613,0.100372314,0.037216187
0.67484736,0.20642042,0.09966278,0.099666595,0.049663544
0.6751022,4.089721,0.10113907,0.10114288,0.022556305
0.67535686,1.6893482,0.101322174,0.1013031,0.016300201
0.6756114,5.572649,0.10072327,0.10069656,0.029716492
0.6758659,3.1727643,0.099300385,0.09931564,0.05262375
0.67612034,0.7728796,0.10080719,0.100803375,0.027488708
0.6763746,4.6561804,0.101177216,0.101184845,0.016220093
0.67662895,2.2562957,0.10093689,0.100933075,0.023979187
0.67688316,6.1395965,0.099430084,0.099430084,0.050693512
0.67713726,3.7392235,0.10033035,0.10033798,0.034061432
0.67739123,1.3393388,0.10120773,0.10121918,0.016422272
0.6776452,5.2226396,0.10110092,0.10108948,0.019832611
0.67789906,2.8227549,0.09957504,0.09957886,0.046382904
0.6781528,0.42287016,0.099788666,0.099796295,0.04200363
0.67840654,4.306171,0.10109711,0.10110092,0.01802063
0.67866015,1.905798,0.101119995,0.101127625,0.01713562
0.67891365,5.7890987,0.099925995,0.09993744,0.0385437
0.67916715,3.389214,0.099414825,0.09939575,0.048122406
0.6794206,0.98932934,0.1008873,0.1008873,0.0210495
0.6796738,4.87263,0.10100937,0.10100937,0.01580429
0.67992705,2.4727454,0.10030365,0.10030365,0.030712128
0.68018025,0.07237244,0.09906006,0.099056244,0.05145645
0.6804332,3.9556732,0.10053253,0.10053635,0.025554657
0.68068624,1.5557885,0.10076904,0.10076904,0.015735626
0.6809392,5.4390893,0.10056305,0.100566864,0.02457428
0.6811919,3.0392046,0.09902954,0.099040985,0.05088806
0.6814447,0.6393199,0.1000824,0.1001091,0.031677246
0.6816974,4.5221324,0.10084915,0.10085297,0.015636444
0.6819499,2.1222477,0.10081482,0.10079956,0.02009964
0.68220246,6.0055485,0.0992012,0.09921265,0.046966553
0.68245494,3.6056638,0.09958649,0.0995903,0.03948593
0.68270725,1.2057791,0.100811005,0.10082245,0.017002106
0.68295956,5.08908,0.10074997,0.10077667,0.01706314
0.68321174,2.6887069,0.099487305,0.099494934,0.039913177
0.6834638,0.28882217,0.09912491,0.09913254,0.04649353
0.6837159,4.172123,0.10059738,0.10059738,0.019626617
0.6839679,1.7722383,0.10070038,0.10071564,0.015403748
0.6842197,5.655539,0.09988022,0.09988022,0.031837463
0.68447155,3.2556543,0.09880829,0.09880066,0.050243378
0.6847233,0.85576963,0.100292206,0.10029602,0.02374649
0.6849749,4.738582,0.10051727,0.1005249,0.015144348
0.6852265,2.3386974,0.10018158,0.10016632,0.025276184
0.68547803,6.221998,0.09864044,0.09863663,0.050941467
0.6857294,3.8221135,0.09988785,0.09988022,0.029499054
0.6859808,1.4222288,0.10054779,0.10053635,0.014949799
0.6862321,5.3055296,0.1003418,0.10035324,0.020427704
0.6864832,2.9051566,0.09882355,0.09882736,0.047466278
0.6867343,0.5052719,0.09938431,0.099357605,0.036987305
0.6869854,4.3885727,0.1004715,0.10049057,0.015937805
0.68723637,1.988688,0.10044861,0.100429535,0.017074585
0.6874872,5.871989,0.09907532,0.0990715,0.041339874
0.68773806,3.472104,0.098838806,0.09883118,0.044750214
0.6879888,1.0717311,0.10032272,0.10032654,0.018318176
0.6882394,4.955032,0.10039139,0.10038757,0.015075684
0.68849,2.5551472,0.09945297,0.09945679,0.033058167
0.68874055,0.15526247,0.098526,0.09851837,0.048950195
0.688991,4.0385633,0.10002899,0.100048065,0.022071838
0.6892413,1.6386786,0.10022354,0.100234985,0.014476776
0.68949157,5.521491,0.09976196,0.09977722,0.026054382
0.6897418,3.1216063,0.09824371,0.09823227,0.050884247
0.68999183,0.72172165,0.09965515,0.09965134,0.02740097
0.69024193,4.6050224,0.10019684,0.10020828,0.014331818
0.6904919,2.2051377,0.099983215,0.099983215,0.020866394
0.6907418,6.0884385,0.09843063,0.09845734,0.04787445
0.6909916,3.6885538,0.09919739,0.09919739,0.03453064
0.6912414,1.2881808,0.10018921,0.10019302,0.015010834
0.69149095,5.1714816,0.10009003,0.10009384,0.017173767
0.6917406,2.771597,0.09859848,0.098602295,0.042819977
0.69199014,0.3717122,0.09859085,0.09858322,0.04265213
0.6922395,4.255013,0.100048065,0.100040436,0.01706314
0.6924889,1.8551283,0.10007858,0.10008621,0.014873505
0.69273823,5.737941,0.09902191,0.09902573,0.03434372
0.6929874,3.338056,0.0982666,0.098270416,0.047561646
0.6932366,0.9381714,0.09976578,0.09976196,0.02047348
0.6934857,4.821472,0.09994507,0.09996033,0.01391983
0.6937346,2.4215875,0.09935379,0.099365234,0.02696991
0.69398355,0.021702766,0.09793472,0.09792709,0.05028534
0.6942324,3.9045153,0.09941101,0.09941101,0.025409698
0.69448113,1.5046306,0.099845886,0.0998497,0.013809204
0.69472986,5.3879313,0.09963608,0.099617004,0.021381378
0.6949785,2.9880466,0.09806061,0.098049164,0.048171997
0.69522697,0.58816195,0.09893799,0.09893799,0.032100677
0.69547546,4.4714627,0.09986496,0.09985733,0.0141716
0.6957239,2.0710897,0.099739075,0.09975433,0.017341614
0.69597214,5.9543905,0.09817505,0.09818268,0.043693542
0.69622046,3.5545058,0.09836578,0.0983696,0.040107727
0.69646865,1.1546211,0.09973526,0.09977341,0.015892029
0.69671667,5.037922,0.09975433,0.09975433,0.01473999
0.69696474,2.6380372,0.098587036,0.09859085,0.03573227
0.69721276,0.23766422,0.09800339,0.09799957,0.0460701
0.69746053,4.120965,0.09949875,0.09950256,0.01897049
0.69770837,1.7210803,0.099658966,0.09964371,0.013450623
0.69795614,5.604381,0.0989418,0.09895706,0.027957916
0.69820374,3.2044964,0.09766388,0.097667694,0.049266815
0.6984514,0.8046117,0.09919357,0.09916687,0.023525238
0.69869894,4.6879125,0.099544525,0.09954834,0.013393402
0.6989464,2.2875395,0.09920502,0.09920502,0.021945953
0.6991937,6.1708403,0.097652435,0.09764862,0.048358917
0.699441,3.7709556,0.09874725,0.09875107,0.029788971
0.6996883,1.3710709,0.09952164,0.09952545,0.013389587
0.6999354,5.2543716,0.09933472,0.09939194,0.017601013
0.7001825,2.854487,0.09782028,0.0978241,0.044391632
0.7004295,0.45411396,0.09817886,0.09818268,0.037590027
0.7006765,4.3374147,0.0994339,0.09943771,0.0148124695
0.70092326,1.93753,0.09944153,0.09944153,0.014709473
0.7011701,5.820831,0.098171234,0.09816742,0.037101746
0.70141685,3.4209461,0.097732544,0.09774017,0.044467926
0.70166343,1.0210614,0.09927368,0.09925079,0.017559052
0.7019101,4.903874,0.09936142,0.09936142,0.013076782
0.7021566,2.5039892,0.09856033,0.09853363,0.029071808
0.70240295,0.10410452,0.09738922,0.09738541,0.048088074
0.70264935,3.9874053,0.098918915,0.098918915,0.021736145
0.70289564,1.5875206,0.09915924,0.09915924,0.0128479
0.7031418,5.4708214,0.09882736,0.09883499,0.02268219
0.703388,3.0704484,0.097278595,0.09726715,0.048454285
0.7036341,0.6705637,0.0984993,0.0984993,0.0275383
0.70388,4.5538645,0.0992012,0.09919739,0.0126953125
0.704126,2.1539798,0.0990448,0.099056244,0.018009186
0.70437187,6.0372806,0.09743881,0.09743881,0.04494095
0.7046176,3.6373959,0.0979538,0.09799576,0.035102844
0.70486337,1.2375112,0.09912872,0.099121094,0.013809204
0.70510906,5.1203237,0.099090576,0.0990715,0.014709473
0.7053546,2.720439,0.09768677,0.0976944,0.03850174
0.7056001,0.32055426,0.09743881,0.09744263,0.042720795
0.70584553,4.203855,0.09896469,0.09895706,0.016246796
0.70609087,1.8039703,0.09906387,0.09903717,0.012786865
0.70633614,5.687271,0.0981102,0.098106384,0.030288696
0.7065814,3.2868981,0.097164154,0.09712219,0.046848297
0.7068265,0.88701344,0.098674774,0.09867096,0.020061493
0.7070716,4.770314,0.09887314,0.09886551,0.012184143
0.70731664,2.3704295,0.09842682,0.09842682,0.023452759
0.70756155,6.2537303,0.09685516,0.09685135,0.04843521
0.70780647,3.8538456,0.09828186,0.098278046,0.025440216
0.70805126,1.4534726,0.098861694,0.09885788,0.012084961
0.70829594,5.3367734,0.098651886,0.09864044,0.018390656
0.7085406,2.9368887,0.09705353,0.09703827,0.045368195
0.70878524,0.537004,0.097766876,0.097766876,0.032627106
0.70902973,4.420305,0.09881973,0.09881973,0.012878418
0.7092742,2.02042,0.098739624,0.09875488,0.014820099
0.7095186,5.9032326,0.09724426,0.09724426,0.039951324
0.7097629,3.5033479,0.097263336,0.09725189,0.04088974
0.71000713,1.1034632,0.09869003,0.09863663,0.014995575
0.71025133,4.986764,0.098724365,0.098731995,0.012573242
0.7104955,2.5868793,0.09767151,0.097667694,0.031597137
0.71073943,0.18699455,0.09679794,0.09681702,0.04544449
0.71098346,4.069807,0.09845734,0.09840393,0.018505096
0.71122736,1.6699224,0.09863663,0.0986557,0.011669159
0.71147114,5.553223,0.098026276,0.098026276,0.024326324
0.7117149,3.1533384,0.09649658,0.09650421,0.048038483
0.71195865,0.75345373,0.09801483,0.098049164,0.02344513
0.7122023,4.6367545,0.09851837,0.09849548,0.011520386
0.7124458,2.2368698,0.09826279,0.0982399,0.01889801
0.7126893,6.1196823,0.09667206,0.09667587,0.045703888
0.71293277,3.7197976,0.0975647,0.09756851,0.030189514
0.713176,1.3199129,0.09849548,0.09851456,0.012016296
0.7134193,5.2032137,0.0983963,0.09838867,0.015003204
0.71366256,2.803329,0.096839905,0.096832275,0.041130066
0.71390563,0.4034443,0.09698486,0.09699249,0.03824234
0.71414876,4.286257,0.098400116,0.09837341,0.013866425
0.71439177,1.8863721,0.09840393,0.0983963,0.0124435425
0.71463466,5.769673,0.09724808,0.097221375,0.032951355
0.71487755,3.3697882,0.096588135,0.096588135,0.044036865
0.7151204,0.96990347,0.09815979,0.098148346,0.01701355
0.7153631,4.8532043,0.09828186,0.098285675,0.0111961365
0.7156058,2.4528313,0.09760666,0.09761429,0.025287628
0.7158484,0.052946568,0.09625244,0.09626007,0.047050476
0.71609086,3.9362473,0.09778595,0.09779358,0.021587372
0.7163333,1.5363626,0.09815979,0.098155975,0.01108551
0.7165758,5.4196634,0.09786987,0.09787369,0.019485474
0.71681803,3.0197787,0.0962677,0.096279144,0.045944214
0.7170603,0.61940575,0.097335815,0.097332,0.027877808
0.71730256,4.5027065,0.09817886,0.09817886,0.01127243
0.7175446,2.1028218,0.09801483,0.09802246,0.015254974
0.7177867,5.9861226,0.096450806,0.09644699,0.041835785
0.7180287,3.586238,0.09675598,0.09676361,0.035720825
0.7182706,1.1863532,0.09808731,0.09806824,0.012786865
0.7185125,5.069654,0.09779358,0.09779358,0.012298584
0.7187543,2.669281,0.09680176,0.09679794,0.03432083
0.718996,0.2693963,0.09632492,0.09634018,0.042446136
0.7192376,4.152697,0.0978775,0.097854614,0.01563263
0.71947926,1.7528124,0.09800339,0.09799576,0.010845184
0.7197207,5.636113,0.097141266,0.097141266,0.026309967
0.71996224,3.2362285,0.09599304,0.09599304,0.045936584
0.72020364,0.8358555,0.09754944,0.09755325,0.019824982
0.7204449,4.7191563,0.09786606,0.09785843,0.010749817
0.7206862,2.3192716,0.097515106,0.09745026,0.02017212
0.7209274,6.2025723,0.09590149,0.09589386,0.046009064
0.72116846,3.8026876,0.097099304,0.09711075,0.025665283
0.72140956,1.402803,0.097854614,0.0978508,0.010562897
0.7216506,5.2856154,0.09768677,0.097652435,0.015613556
0.72189146,2.8857307,0.09608078,0.09610748,0.042453766
0.7221323,0.48584604,0.09656525,0.096572876,0.03327179
0.7223732,4.369147,0.09780121,0.09775925,0.011764526
0.72261393,1.9692621,0.097724915,0.09771347,0.012435913
0.7228546,5.852563,0.09635925,0.09635925,0.0357666
0.7230952,3.45219,0.09603882,0.09603882,0.040733337
0.7233356,1.0523052,0.097595215,0.09759903,0.014305115
0.72357625,4.935606,0.09768295,0.09768295,0.01058197
0.7238166,2.5357213,0.09675598,0.09675217,0.027576447
0.72405684,0.1358366,0.0957222,0.09571457,0.0447464
0.7242972,4.0191374,0.097286224,0.09729767,0.018157959
0.7245374,1.6192527,0.09751892,0.09751129,0.010009766
0.7247776,5.502065,0.097099304,0.097091675,0.020938873
0.72501767,3.1021805,0.0954895,0.09548187,0.045963287
0.72525764,0.7022958,0.09688568,0.09687805,0.023563385
0.7254976,4.5855966,0.097515106,0.097515106,0.009937286
0.7257375,2.1857119,0.097293854,0.09729004,0.016036987
0.72597724,6.0690126,0.09568405,0.095695496,0.04291916
0.72621703,3.6686397,0.09635925,0.09636307,0.030807495
0.72645676,1.268755,0.097473145,0.09747696,0.010871887
0.7266963,5.1520557,0.09738541,0.09738922,0.012557983
0.7269359,2.752171,0.095890045,0.095890045,0.037197113
0.7271754,0.35228634,0.0957222,0.09572601,0.03892517
0.7274148,4.235587,0.097328186,0.097328186,0.013084412
0.72765416,1.8352141,0.09738922,0.09738922,0.010410309
0.72789353,5.718515,0.09631348,0.09632492,0.028869629
0.72813267,3.3186302,0.09547043,0.09547424,0.04346466
0.72837186,0.9187455,0.0970459,0.0970459,0.016613007
0.72861105,4.8020463,0.09721756,0.097213745,0.009483337
0.72885,2.4021616,0.09666824,0.0966835,0.021800995
0.729089,0.0017886162,0.094947815,0.09511185,0.045814514
0.729328,3.8850894,0.0966568,0.096637726,0.021606445
0.72956675,1.4852047,0.09714508,0.097148895,0.0093688965
0.7298056,5.3685055,0.0969162,0.096897125,0.016521454
0.7300443,2.9686208,0.09531021,0.095329285,0.043315887
0.7302829,0.5687361,0.096134186,0.096149445,0.028366089
0.73052156,4.4515486,0.097148895,0.097148895,0.010044098
0.7307601,2.0516639,0.09703827,0.097034454,0.012756348
0.7309985,5.9349647,0.09542847,0.09542847,0.03850937
0.73123693,3.53508,0.09554672,0.09555054,0.036449432
0.73147535,1.1351953,0.09702301,0.09703064,0.011947632
0.73171353,5.018496,0.0970459,0.09705734,0.010284424
0.7319518,2.6186113,0.09585571,0.09587097,0.03025055
0.73218995,0.21823835,0.0952034,0.09518814,0.04204178
0.732428,4.101539,0.0967865,0.09677887,0.015132904
0.7326661,1.7016544,0.09694672,0.0969429,0.00907135
0.7329041,5.584955,0.09626007,0.096263885,0.022743225
0.7331419,3.1850705,0.09482193,0.09482193,0.044849396
0.73337984,0.7851858,0.0963974,0.096401215,0.019741058
0.73361754,4.6679983,0.09677887,0.096775055,0.008895874
0.73385525,2.2681136,0.09654236,0.09653473,0.017105103
0.734093,6.1514144,0.094898224,0.094898224,0.043525696
0.73433053,3.7515297,0.09591675,0.09591675,0.026058197
0.734568,1.351645,0.096824646,0.09682083,0.0092430115
0.7348056,5.234946,0.09667969,0.0966835,0.013027191
0.7350429,2.8345728,0.0950737,0.09505463,0.039302826
0.7352802,0.4346881,0.0953598,0.09536743,0.03395462
0.73551756,4.317989,0.09674835,0.09673309,0.010871887
0.7357547,1.9181042,0.09673309,0.09669113,0.010250092
0.7359919,5.801405,0.0954628,0.095394135,0.031661987
0.73622906,3.4015203,0.09492493,0.09492111,0.040489197
0.736466,1.0011473,0.096508026,0.09649658,0.013751984
0.736703,4.884448,0.096645355,0.09663391,0.008724213
0.7369399,2.4845634,0.09584808,0.09584427,0.02381134
0.7371767,0.08467865,0.09458923,0.09458542,0.043823242
0.7374135,3.9679794,0.09614563,0.09615326,0.017986298
0.7376503,1.5680947,0.09624481,0.09624481,0.008308411
0.73788685,5.4513955,0.09612274,0.09612656,0.017765045
0.7381235,3.0510225,0.094493866,0.09449768,0.043621063
0.73836005,0.6511378,0.09573364,0.09572601,0.023853302
0.73859644,4.5344386,0.09648895,0.09649277,0.008525848
0.7388329,2.134554,0.09631348,0.09633255,0.013339996
0.7390693,6.0178547,0.09467697,0.09469986,0.04000473
0.7393055,3.61797,0.095149994,0.09516907,0.031475067
0.73954177,1.217597,0.096652985,0.09641647,0.009925842
0.739778,5.100898,0.096385956,0.09638977,0.010280609
0.740014,2.701013,0.09499359,0.09498978,0.033058167
0.7402501,0.3011284,0.09465027,0.094631195,0.038822174
0.7404861,4.184429,0.09623337,0.09622574,0.01247406
0.74072194,1.7845445,0.09633255,0.096336365,0.008480072
0.74095786,5.667357,0.09537125,0.09543228,0.024906158
0.74119365,3.2674723,0.09432602,0.094322205,0.04270172
0.7414293,0.86758757,0.095939636,0.095939636,0.016361237
0.74166507,4.7508883,0.09616089,0.09616089,0.007907867
0.74190074,2.3510036,0.0957222,0.09571457,0.018493652
0.74213624,6.2343044,0.094120026,0.09411621,0.043598175
0.74237174,3.8339314,0.09548569,0.09549332,0.021800995
0.7426072,1.4340467,0.096149445,0.096157074,0.007900238
0.7428425,5.3173475,0.095954895,0.09596634,0.0137786865
0.7430779,2.9174628,0.09428787,0.09428787,0.040504456
0.74331313,0.5175781,0.09493637,0.09493637,0.029029846
0.7435483,4.400879,0.09609604,0.09609604,0.008972168
0.7437835,2.000506,0.09606552,0.09605026,0.010437012
0.74401855,5.8838067,0.09452438,0.0945282,0.034503937
0.7442535,3.483922,0.09438324,0.094379425,0.037010193
0.7444886,1.0840373,0.09594345,0.09594345,0.011257172
0.74472344,4.967338,0.096027374,0.09603119,0.0083351135
0.7449582,2.5674534,0.09498978,0.09497833,0.026241302
0.74519306,0.16756868,0.09405136,0.09405136,0.0414505
0.7454277,4.050381,0.09564209,0.09563446,0.014808655
0.74566233,1.6504965,0.09585953,0.09586716,0.0074310303
0.74589705,5.5337973,0.095329285,0.09532547,0.01935196
0.74613154,3.1339126,0.09370804,0.093681335,0.0434227
0.74636596,0.73402786,0.095256805,0.09524536,0.019817352
0.7466005,4.6173286,0.09581375,0.09579849,0.0073280334
0.7468348,2.2169557,0.09555054,0.09556198,0.014255524
0.7470691,6.1002564,0.09392929,0.09391403,0.040924072
0.74730337,3.7003717,0.09473038,0.09473801,0.026626587
0.7475375,1.300487,0.09579086,0.09579086,0.008125305
0.7477717,5.183788,0.095695496,0.095695496,0.010631561
0.74800575,2.7839031,0.094200134,0.09420395,0.036006927
0.7482397,0.38353014,0.09413147,0.0941391,0.03469467
0.74847364,4.266831,0.09566498,0.09566116,0.010124207
0.7487076,1.8669462,0.095710754,0.09569931,0.008232117
0.74894136,5.750247,0.09453583,0.09453583,0.027599335
0.74917513,3.3503623,0.09376526,0.093761444,0.04007721
0.7494089,0.9504776,0.095394135,0.09539032,0.013339996
0.7496425,4.83329,0.0955925,0.09556198,0.007030487
0.7498761,2.4334054,0.09495163,0.09490204,0.020282745
0.7501097,0.0335207,0.093379974,0.093379974,0.042633057
0.7503431,3.9168215,0.09502792,0.09502411,0.017990112
0.75057656,1.5169368,0.095451355,0.095443726,0.006828308
0.7508099,5.4002376,0.09518051,0.09516525,0.014808655
0.75104314,3.0003529,0.0935173,0.09352493,0.041175842
0.75127643,0.5999799,0.09446716,0.09460449,0.024356842
0.75150967,4.4832807,0.0954628,0.095466614,0.007347107
0.7517427,2.083396,0.095336914,0.095321655,0.010887146
0.7519758,5.9666967,0.09370422,0.093696594,0.036830902
0.7522088,3.566812,0.09392929,0.09393692,0.032226562
0.7524417,1.1669273,0.09534454,0.09537125,0.009067535
0.75267464,5.04974,0.09539795,0.0953598,0.008224487
0.7529075,2.6498551,0.09410095,0.094112396,0.029006958
0.7531402,0.24997044,0.09353638,0.093509674,0.038589478
0.75337297,4.133271,0.09513855,0.09512329,0.011985779
0.75360566,1.7333865,0.095272064,0.095272064,0.006717682
0.75383824,5.6166873,0.09447479,0.09449005,0.021339417
0.7540708,3.2163143,0.09316254,0.09316254,0.041728973
0.75430334,0.8164296,0.09477234,0.09477615,0.01625061
0.7545357,4.6997304,0.095127106,0.095134735,0.00642395
0.7547681,2.2998457,0.09476471,0.09477234,0.015468597
0.7550004,6.1831465,0.09314346,0.093135834,0.04127884
0.75523263,3.7832618,0.09432602,0.094306946,0.022125244
0.755465,1.3828888,0.09511566,0.095134735,0.006641388
0.755697,5.2661896,0.09496689,0.09497452,0.011219025
0.75592905,2.8663049,0.09328842,0.09331131,0.03753662
0.7561612,0.46642017,0.09375,0.09375,0.029758453
0.75639313,4.349721,0.09511948,0.09515381,0.008152008
0.756625,1.9498363,0.095020294,0.094997406,0.008270264
0.756857,5.8326488,0.09360123,0.0935936,0.030410767
0.7570887,3.432764,0.09323883,0.093242645,0.03694153
0.7573204,1.0328794,0.09486008,0.09485626,0.010734558
0.7575522,4.91618,0.09496689,0.0949707,0.006500244
0.7577838,2.5162954,0.09403992,0.0940361,0.022472382
0.7580154,0.11641073,0.09291077,0.092918396,0.04065323
0.7582469,3.9997115,0.09454346,0.09454346,0.01461792
0.75847834,1.5993385,0.094760895,0.09476471,0.0059127808
0.7587098,5.4826393,0.094364166,0.09438324,0.01619339
0.7589411,3.0827546,0.09272003,0.09272003,0.04124832
0.7591724,0.6828699,0.09408569,0.09408569,0.020057678
0.75940365,4.5661707,0.094825745,0.09480286,0.005996704
0.75963485,2.166286,0.09458542,0.09458923,0.011623383
0.75986594,6.0490985,0.09295273,0.09295654,0.0381279
0.760097,3.6492138,0.093551636,0.09355545,0.027355194
0.76032805,1.2493291,0.09476471,0.094768524,0.007194519
0.76055896,5.13263,0.09469986,0.09469223,0.008399963
0.7607899,2.7327452,0.09315491,0.093177795,0.031864166
0.7610207,0.33286047,0.09302521,0.09292984,0.035102844
0.76125145,4.215673,0.09456253,0.09456253,0.009552002
0.76148224,1.8157883,0.09459686,0.0946579,0.0063476562
0.76171297,5.699089,0.093631744,0.09363556,0.023685455
0.7619435,3.2992043,0.092617035,0.092624664,0.03948593
0.76217407,0.89931965,0.09427643,0.0942688,0.013088226
0.7624046,4.7826204,0.094501495,0.09449768,0.0054626465
0.76263505,2.3822474,0.09395599,0.09397125,0.01701355
0.7628654,6.265548,0.09233093,0.09223175,0.0410614
0.7630958,3.8656635,0.093860626,0.093860626,0.018112183
0.76332605,1.4657788,0.094436646,0.09443283,0.0053977966
0.7635563,5.3490796,0.09421921,0.09423065,0.012119293
0.7637865,2.949195,0.092552185,0.09254837,0.03855896
0.76401657,0.5493102,0.09331894,0.0933342,0.024921417
0.76424664,4.4321227,0.094429016,0.09445572,0.0063591003
0.7644767,2.032238,0.09432602,0.094322205,0.008594513
0.7647066,5.915539,0.0927124,0.09272385,0.033294678
0.7649365,3.515654,0.09273529,0.09272766,0.033000946
0.7651664,1.1157694,0.094306946,0.094314575,0.008430481
0.7653961,4.99907,0.09431839,0.094322205,0.006286621
0.7656259,2.5986972,0.093170166,0.09318161,0.02501297
0.7658556,0.19881248,0.09239197,0.09237671,0.03816223
0.76608515,4.0821133,0.09404373,0.09402847,0.011672974
0.76631486,1.6822286,0.09421539,0.09421158,0.005088806
0.76654434,5.5655293,0.093559265,0.093574524,0.017917633
0.7667737,3.1656446,0.0920372,0.092033386,0.04049301
0.76700324,0.76527166,0.093673706,0.093647,0.01630783
